121.422023436 31.1688232533 0 1476489103
121.424237301 31.1692755131 0 1476515497
121.421913977 31.1669765702 0 1476521868
121.421657442 31.1675464907 0 1476480785
121.422620318 31.167041818 0 1476460459
121.424714526 31.1676873878 0 1476462374
121.422959499 31.1655897607 0 1476533938
121.42491406 31.1680051514 0 1476452921
121.426950482 31.1680491679 0 1476488459
121.423570654 31.1682650507 0 1476500431
121.422395513 31.1676335464 0 1476521699
121.424038764 31.1728888353 0 1476468866
121.42527989 31.1680963358 0 1476487895
121.423448016 31.166685528 0 1476501519
121.423092257 31.16934614 0 1476503310
121.423321932 31.1703525416 0 1476524537
121.424139424 31.1714456043 0 1476509630
121.421365605 31.1683443597 0 1476518007
121.421150712 31.1648210773 0 1476471168
121.421421913 31.1658012537 0 1476521210
121.421953896 31.1654528475 0 1476455084
121.418716118 31.1692798226 0 1476524978
121.41969038 31.1720327918 0 1476506757
121.421264724 31.170119113 0 1476455545
121.4237052 31.1694247353 0 1476470451
121.42465784 31.1693719267 0 1476461002
121.423669896 31.1663143979 0 1476487492
121.423137289 31.1656108342 0 1476485821
121.421353526 31.1705015037 0 1476532790
121.419820505 31.1695381409 0 1476497405
121.423857732 31.1677719619 0 1476464801
121.420999577 31.1646534283 0 1476484946
121.423480959 31.1662406531 0 1476537784
121.422678105 31.1697759109 0 1476518687
121.424063816 31.1702348037 0 1476467928
121.425847532 31.1669777947 0 1476521328
121.422426578 31.1681257741 0 1476533182
121.420145202 31.1648072886 0 1476493940
121.419634282 31.1685190993 0 1476533730
121.424658492 31.1668129685 0 1476482777
121.421803626 31.1683034268 0 1476526371
121.421178821 31.1673430517 0 1476538255
121.422333908 31.1686514486 0 1476458993
121.422403431 31.1685371528 0 1476518477
121.424302716 31.1677170124 0 1476457438
121.423317887 31.1693540751 0 1476450267
121.422093532 31.1647219195 0 1476511645
121.422775633 31.1666301017 0 1476501783
121.418101594 31.1667533855 0 1476521970
121.421066298 31.1690199546 0 1476477910
121.421781472 31.1654311262 0 1476485078
121.424108798 31.169918513 0 1476473858
121.422930312 31.1685271244 0 1476470400
121.420790715 31.1647759148 0 1476454645
121.419984881 31.1697866008 0 1476486716
121.421445604 31.16936776 0 1476531521
121.420795808 31.1646516866 0 1476530440
121.424963753 31.1664717755 0 1476525256
121.422944135 31.1704118723 0 1476508040
121.420407535 31.1668509634 0 1476511405
121.42029586 31.1710134288 0 1476520840
121.420577711 31.1691587121 0 1476535826
121.424564222 31.1703511021 0 1476486084
121.426096027 31.1684739221 0 1476507470
121.423895082 31.167917315 0 1476531960
121.421134341 31.169620164 0 1476513257
121.424146501 31.1653455939 0 1476470423
121.422994076 31.1693796664 0 1476495727
121.422155512 31.1669850048 0 1476520750
121.421835656 31.1674957509 0 1476503832
121.423304755 31.1669672185 0 1476492362
121.421694753 31.167627727 0 1476491230
121.422011869 31.1678671643 0 1476535032
121.419786581 31.1671638963 0 1476476053
121.424657699 31.1699541883 0 1476481789
121.420629201 31.1665992883 0 1476490014
121.425157402 31.1670561668 0 1476478273
121.423328412 31.1653070436 0 1476448537
121.417886755 31.1655886638 0 1476538404
121.421496624 31.1674930919 0 1476518075
121.424862259 31.1666916603 0 1476533174
121.421443617 31.169324925 0 1476503136
121.423692748 31.1683998592 0 1476445974
121.422436452 31.1667239801 0 1476534150
121.421292686 31.1682907407 0 1476448391
121.424046337 31.168173768 0 1476488878
121.42063025 31.166861931 0 1476444793
121.423417302 31.1679338704 0 1476463618
121.422200996 31.1699034165 0 1476520565
121.422730125 31.1689453363 0 1476465689
121.423591919 31.1692358283 0 1476451556
121.424926862 31.1705618882 0 1476491689
121.421323912 31.1687141363 0 1476444198
121.422184404 31.1697851118 0 1476531709
121.424197984 31.1671199752 0 1476508889
121.422756644 31.16799691 0 1476528390
121.419871915 31.1670367335 0 1476492755
121.422704025 31.1699726911 0 1476483738
121.421126525 31.1673564888 0 1476529987
121.425075564 31.1680859236 0 1476447959
121.420490493 31.1682880603 0 1476449632
121.424413813 31.1676620733 0 1476507516
121.420826535 31.1677623384 0 1476482684
121.421551768 31.1683314435 0 1476502721
121.421742765 31.1673483513 0 1476459628
121.420523559 31.1674893012 0 1476490895
121.424029471 31.1677738434 0 1476483116
121.423690055 31.1687661231 0 1476461196
121.421034231 31.1699956469 0 1476484129
121.422580757 31.1672559877 0 1476498320
121.419948561 31.1667266681 0 1476447287
121.422524057 31.1696208813 0 1476505018
121.421039528 31.1654965995 0 1476479676
121.423169573 31.1648029269 0 1476481300
121.421239452 31.1684605168 0 1476447383
121.422940729 31.1681266052 0 1476513265
121.423347932 31.1652378197 0 1476468734
121.423373361 31.1679396101 0 1476464189
121.422496401 31.1678734832 0 1476500314
121.421616037 31.1660523348 0 1476467099
121.422778285 31.1703312608 0 1476511854
121.420288086 31.1685891486 0 1476488825
121.419213782 31.1665283588 0 1476481049
121.421138331 31.1686302446 0 1476446070
121.419890561 31.1671373427 0 1476439740
121.421873471 31.1688821192 0 1476452084
121.420610378 31.1636261545 0 1476527873
121.419927308 31.1693452006 0 1476510173
121.424250585 31.1689056028 0 1476440086
121.421664607 31.1672833237 0 1476471182
121.421572648 31.1678967333 0 1476527380
121.421587385 31.1725844184 0 1476514627
121.421684841 31.168117306 0 1476536635
121.423089567 31.1676879166 0 1476492132
121.420191767 31.1672461793 0 1476480649
121.424735492 31.1649749073 0 1476538722
121.422741389 31.1698569994 0 1476511018
121.426700187 31.1703713935 0 1476495572
121.42385144 31.1680169574 0 1476494217
121.421772894 31.1654187186 0 1476474467
121.423890987 31.1675744552 0 1476518338
121.425253226 31.1665941587 0 1476507357
121.423622038 31.1688540334 0 1476443536
121.421431091 31.1661245839 0 1476476629
121.423379716 31.1662351569 0 1476462044
121.421077063 31.1651885025 0 1476491449
121.42135445 31.1698380326 0 1476442419
121.425377841 31.1695877397 0 1476494605
121.422847353 31.1696720721 0 1476475356
121.419637985 31.1675277167 0 1476448163
121.421448144 31.1676861581 0 1476528738
121.425253438 31.1663019722 0 1476489449
121.422009041 31.1692135336 0 1476530419
121.420869942 31.1669416748 0 1476536988
121.421085365 31.1676178038 0 1476472686
121.421064357 31.168091489 0 1476537035
121.420909647 31.1699922656 0 1476509269
121.419432506 31.1635221973 0 1476491609
121.421538883 31.1678911676 0 1476440522
121.425619055 31.1685362503 0 1476539444
121.419564282 31.1687881626 0 1476442298
121.424063343 31.1704935647 0 1476505226
121.421731442 31.1639224676 0 1476455898
121.421405192 31.1668549258 0 1476502960
121.423807842 31.1661604917 0 1476445361
121.424242492 31.1674622822 0 1476532227
121.423052853 31.1691105465 0 1476469992
121.424676477 31.1664287887 0 1476514859
121.421456573 31.1676594887 0 1476468013
121.422036945 31.1685879845 0 1476508849
121.421150866 31.1690735843 0 1476510641
121.424082943 31.1664511722 0 1476454305
121.42434563 31.1668196833 0 1476522584
121.421279132 31.1673339324 0 1476532880
121.421228741 31.1665990944 0 1476530923
121.424191698 31.1697811292 0 1476457824
121.419622114 31.1681860688 0 1476538738
121.421333915 31.1655600094 0 1476509044
121.4218211 31.1699247202 0 1476513929
121.420950467 31.1695605737 0 1476501439
121.423445027 31.1688583171 0 1476497281
121.421343461 31.1647099001 0 1476467564
121.420451177 31.1663904935 0 1476500542
121.426667486 31.1677819841 0 1476511296
121.417633256 31.1666279119 0 1476472672
121.42264364 31.1673519985 0 1476464501
121.420151541 31.1682120675 0 1476504694
121.42316112 31.1674635629 0 1476464031
121.419801145 31.1671867609 0 1476501031
121.42178292 31.1699743859 0 1476451747
121.422467352 31.1685349568 0 1476505238
121.422197439 31.1681765833 0 1476515309
121.421557236 31.1682820343 0 1476536226
121.422400462 31.17079346 0 1476502954
121.422273238 31.1688462735 0 1476500795
121.424809365 31.1667400275 0 1476495705
121.420828596 31.164700211 0 1476520844
121.389983467 31.1887461944 1 1476452653
121.39226004 31.183589221 1 1476480867
121.391999348 31.1848513189 1 1476479387
121.388793386 31.1852282157 1 1476487995
121.388492747 31.1848854217 1 1476531467
121.390308595 31.1881157907 1 1476536611
121.386352796 31.1854713357 1 1476501147
121.389620714 31.183395425 1 1476450419
121.388999821 31.1848055738 1 1476509273
121.390703607 31.1863510022 1 1476481352
121.386976838 31.1849243047 1 1476473536
121.389744613 31.182903478 1 1476528358
121.387818239 31.1869137584 1 1476452719
121.389309179 31.1842802472 1 1476523981
121.387338035 31.1837114616 1 1476493656
121.39084897 31.1862270667 1 1476460077
121.386404554 31.1895456848 1 1476472796
121.391106742 31.183858785 1 1476509820
121.389532066 31.1846237709 1 1476502290
121.389248291 31.1849730382 1 1476460059
121.390154699 31.1808009574 1 1476536961
121.386519776 31.1845559678 1 1476524802
121.387092648 31.1861453302 1 1476479599
121.388103297 31.1846589214 1 1476488074
121.390060163 31.1862428633 1 1476520904
121.390418026 31.1832565682 1 1476446944
121.386945689 31.1859592532 1 1476491739
121.384876619 31.181135575 1 1476478610
121.388338727 31.1847280776 1 1476491434
121.390840347 31.1837288529 1 1476471750
121.38950107 31.1866677812 1 1476498507
121.388368197 31.1843691675 1 1476498217
121.388094729 31.1857870745 1 1476521194
121.392784445 31.1800954708 1 1476509485
121.38737405 31.184952248 1 1476502552
121.386476983 31.1850610822 1 1476452060
121.388203894 31.1822883682 1 1476519970
121.388580193 31.1840608092 1 1476505530
121.388536951 31.1830106537 1 1476446127
121.387893193 31.1832262774 1 1476520041
121.387485242 31.1809279473 1 1476533664
121.391110722 31.1828434123 1 1476501583
121.386333809 31.1862940056 1 1476474139
121.387346935 31.1859619856 1 1476537309
121.387298134 31.1885676121 1 1476466869
121.388147091 31.1848953776 1 1476464055
121.38939708 31.1837750706 1 1476481085
121.389479628 31.1861083586 1 1476486821
121.390447328 31.1830375203 1 1476503938
121.38823915 31.1841238652 1 1476486440
121.387358175 31.182774781 1 1476510473
121.386503253 31.18338387 1 1476483125
121.386636784 31.1847542223 1 1476523525
121.386506457 31.1855562593 1 1476463137
121.390149836 31.1845716903 1 1476524939
121.387529368 31.1844450488 1 1476474021
121.388907356 31.1826320114 1 1476468077
121.388120915 31.183541287 1 1476531154
121.388801174 31.1847861444 1 1476458751
121.390710069 31.1835494377 1 1476489465
121.388791753 31.1833755953 1 1476537144
121.388454953 31.1857526316 1 1476531342
121.390065499 31.1840957728 1 1476509135
121.389453514 31.184610169 1 1476504364
121.390049527 31.184324896 1 1476458930
121.392169181 31.1823557958 1 1476536884
121.387713626 31.1847223612 1 1476538950
121.389639432 31.1798770606 1 1476474038
121.391168551 31.1808843598 1 1476464272
121.390895418 31.1830392947 1 1476501437
121.391917709 31.1824398313 1 1476512394
121.39249494 31.184624386 1 1476509709
121.389351177 31.1855455701 1 1476536259
121.388843544 31.1835003403 1 1476529287
121.388830625 31.1803692469 1 1476533878
121.388635648 31.1847413868 1 1476477206
121.390128497 31.1851840132 1 1476465076
121.388280183 31.1826986186 1 1476505670
121.389214797 31.1830087711 1 1476485457
121.386416715 31.1840477129 1 1476441747
121.388084352 31.1841884846 1 1476443067
121.388713402 31.1850050129 1 1476465639
121.388421293 31.1871646224 1 1476473246
121.388656221 31.1862745121 1 1476488198
121.388489848 31.1835407679 1 1476491619
121.390762929 31.1831071366 1 1476511755
121.387573894 31.1826804647 1 1476535697
121.388788048 31.1842468077 1 1476495108
121.38963899 31.1842618519 1 1476534572
121.388858377 31.1864537151 1 1476451981
121.389381012 31.1827447412 1 1476468393
121.387755214 31.1872968307 1 1476522071
121.387588296 31.1822977701 1 1476486850
121.390059341 31.1861723607 1 1476464188
121.386083872 31.183919848 1 1476535286
121.388456847 31.1852491567 1 1476511089
121.389019829 31.18273325 1 1476536998
121.390501241 31.1826408523 1 1476480788
121.390920064 31.1821419078 1 1476516968
121.387043865 31.1831599721 1 1476473612
121.388051676 31.1856333544 1 1476536303
121.390397102 31.1830630098 1 1476490872
121.387468324 31.1839094683 1 1476493589
121.393968484 31.1850451494 1 1476526305
121.389702488 31.1850967881 1 1476452653
121.391044302 31.1821310843 1 1476441581
121.386499832 31.182631888 1 1476535467
121.391776146 31.1836010354 1 1476448456
121.387857388 31.1843189627 1 1476538601
121.38768274 31.1840254718 1 1476477016
121.389142531 31.1836772553 1 1476455460
121.388034905 31.1861512219 1 1476479234
121.389092994 31.1860684761 1 1476453573
121.391023466 31.1844040947 1 1476462505
121.390272679 31.1849423682 1 1476440255
121.393393213 31.1869076371 1 1476490993
121.391355907 31.1851883902 1 1476473306
121.387756823 31.1869858839 1 1476489916
121.392636949 31.1834636453 1 1476490595
121.387153122 31.1852954202 1 1476503054
121.390871865 31.1833110918 1 1476513176
121.386010151 31.1842548435 1 1476475399
121.391419125 31.1831527879 1 1476514313
121.389787521 31.1832735051 1 1476513606
121.389313362 31.1841653509 1 1476524744
121.385539649 31.1820834729 1 1476486872
121.387383236 31.1839034211 1 1476521395
121.388030211 31.1865678602 1 1476489959
121.389231634 31.1817127115 1 1476490801
121.388611288 31.1824895825 1 1476481643
121.385918786 31.1846494788 1 1476446964
121.38916134 31.1835864953 1 1476478532
121.387611976 31.1864453112 1 1476463383
121.390073102 31.1856661646 1 1476493812
121.388181143 31.1848329254 1 1476493150
121.391258745 31.1841514549 1 1476463475
121.389600632 31.1856580064 1 1476529418
121.385941865 31.1846255647 1 1476455286
121.388247732 31.1828189136 1 1476452450
121.388918324 31.1853526176 1 1476459994
121.388113911 31.1868178375 1 1476484207
121.387368032 31.1825958412 1 1476495993
121.390328668 31.1853211905 1 1476480353
121.389098484 31.1849153807 1 1476513173
121.388316559 31.1837294133 1 1476517599
121.388685373 31.1849077791 1 1476511766
121.390760344 31.1845907444 1 1476515031
121.389843335 31.1837677235 1 1476513413
121.38783057 31.1850403482 1 1476484350
121.389631555 31.1824461875 1 1476446879
121.391092664 31.182476397 1 1476501615
121.390312811 31.1856811284 1 1476482369
121.38812401 31.182232473 1 1476504425
121.387109392 31.1859827698 1 1476490823
121.388950973 31.1838176597 1 1476537995
121.388297947 31.1835464653 1 1476523681
121.38653961 31.1857051581 1 1476522634
121.390385478 31.1866396359 1 1476537985
121.389942032 31.1848248567 1 1476515523
121.389847591 31.1831646687 1 1476479292
121.390285207 31.1845295721 1 1476473697
121.387886134 31.1871999015 1 1476467704
121.386646628 31.1839708448 1 1476508088
121.388897195 31.1839454912 1 1476524696
121.38770183 31.1857459321 1 1476492875
121.38763352 31.1847050026 1 1476477313
121.389987238 31.1853680211 1 1476513506
121.386711704 31.1856769068 1 1476472876
121.387759883 31.1847818157 1 1476486482
121.388724816 31.1853438364 1 1476501597
121.388341764 31.1854363873 1 1476503847
121.390347227 31.1852545249 1 1476501121
121.386638017 31.1845514669 1 1476505178
121.389642612 31.1849670014 1 1476515215
121.38731173 31.1838990158 1 1476442295
121.388721156 31.1847282835 1 1476488608
121.386524391 31.1833164853 1 1476452564
121.386686393 31.1849231673 1 1476532360
121.387794582 31.1820850063 1 1476453690
121.390813161 31.1852266096 1 1476485962
121.387303504 31.1831606329 1 1476500621
121.38961327 31.1831451349 1 1476463415
121.389084448 31.1842947594 1 1476469479
121.389227795 31.1836365479 1 1476461868
121.390941728 31.1844353881 1 1476444956
121.387795284 31.1855447711 1 1476476312
121.386896 31.1837972944 1 1476495124
121.386969308 31.1826923355 1 1476513645
121.392175472 31.1868802804 1 1476484978
121.390818845 31.1836018723 1 1476524548
121.389613615 31.18510499 1 1476527834
121.388624653 31.1848270902 1 1476448867
121.388390284 31.1812869947 1 1476511908
121.388466185 31.1859570439 1 1476451727
121.388867028 31.1844631104 1 1476482933
121.38816031 31.1818305906 1 1476517827
121.388304313 31.1843639261 1 1476531068
121.389377289 31.1851060001 1 1476536186
121.388690586 31.1844156399 1 1476499685
121.389302623 31.1819874188 1 1476493529
121.387126347 31.1828180555 1 1476475327
121.390119863 31.1804101883 1 1476529987
121.389064175 31.1844558426 1 1476519004
121.389188943 31.1837688957 1 1476495494
121.388160069 31.1837711251 1 1476502804
121.38592213 31.182587204 1 1476522337
121.388133578 31.1829043589 1 1476497832
121.389190442 31.18570423 1 1476534499
121.385330334 31.1858724779 1 1476469314
121.388108388 31.1818607896 1 1476507195
121.389353162 31.1857852627 1 1476467965
121.389388287 31.1823788966 1 1476521723
121.386152591 31.1878184079 1 1476445531
121.391150627 31.1846452627 1 1476528035
121.384605835 31.1866097753 1 1476465830
121.392799052 31.187319457 1 1476488673
121.387292358 31.1843954043 1 1476467186
121.388585275 31.1873176631 1 1476514368
121.386470429 31.181229213 1 1476475658
121.387830708 31.1842022144 1 1476482346
121.39048229 31.1849150916 1 1476458124
121.39130232 31.1864104677 1 1476472250
121.390722097 31.1841242912 1 1476502826
121.387101891 31.1866342788 1 1476495932
121.390128013 31.1838206663 1 1476539274
121.385159384 31.18589742 1 1476512905
121.389887738 31.185006664 1 1476470990
121.389843299 31.1813756095 1 1476528918
121.389609162 31.1858960786 1 1476441005
121.390146192 31.1856852516 1 1476441654
121.388241089 31.1830244229 1 1476525533
121.389348665 31.1845916035 1 1476469959
121.386172505 31.1824329945 1 1476487996
121.387334771 31.1821467291 1 1476513928
121.391818725 31.1850140822 1 1476478798
121.392328865 31.1816434916 1 1476525286
121.386430732 31.1830378539 1 1476450342
121.389892026 31.1805563821 1 1476526889
121.386264939 31.1842427805 1 1476453785
121.389413069 31.1847709804 1 1476523146
121.389996999 31.1837413029 1 1476504813
121.390286092 31.1831861918 1 1476518468
121.386475435 31.1842711862 1 1476478225
121.389333913 31.1846087011 1 1476448653
121.390708041 31.1856294084 1 1476530866
121.390199354 31.1889847017 1 1476484399
121.389806805 31.1840623565 1 1476493732
121.388388741 31.1851436953 1 1476476841
121.38777135 31.1849697565 1 1476454095
121.385544239 31.1858234786 1 1476489672
121.41799629 31.1560799602 2 1476461205
121.415630038 31.1566962917 2 1476452274
121.415191412 31.1538923898 2 1476503396
121.419599232 31.1579646215 2 1476481905
121.413375321 31.1566089851 2 1476521974
121.418616189 31.1540895504 2 1476504852
121.418123236 31.1543627175 2 1476472888
121.415364766 31.1563311935 2 1476444744
121.416887322 31.1564101232 2 1476524536
121.416183549 31.1544071595 2 1476475412
121.419003756 31.1567423488 2 1476505862
121.415937491 31.1548421363 2 1476494344
121.416815282 31.1581393882 2 1476495197
121.415964078 31.1533583501 2 1476450708
121.417429866 31.1559815493 2 1476487755
121.417459094 31.1556454271 2 1476521995
121.417400655 31.1564880446 2 1476461677
121.416315341 31.1569342693 2 1476512424
121.418366116 31.1551900696 2 1476493724
121.41750835 31.1576824306 2 1476458410
121.414086658 31.1550497494 2 1476526144
121.41423009 31.1588251384 2 1476447705
121.414414603 31.1546886903 2 1476510677
121.414900782 31.1534885161 2 1476485678
121.415059975 31.1554898205 2 1476506387
121.415610845 31.1532529539 2 1476506767
121.413641342 31.1532805795 2 1476470696
121.416559971 31.1534033488 2 1476518332
121.415601182 31.1545253965 2 1476528620
121.416986856 31.1580462415 2 1476526902
121.415842567 31.1557992412 2 1476521381
121.415101707 31.1560928575 2 1476477516
121.418220815 31.1573722786 2 1476496816
121.416768443 31.155858461 2 1476532427
121.420042021 31.1554798925 2 1476476532
121.417009629 31.1545304009 2 1476471131
121.417810087 31.1589261053 2 1476478737
121.417731116 31.1558936046 2 1476529449
121.416508885 31.1584924983 2 1476514840
121.417142377 31.1570455239 2 1476513534
121.419336295 31.1549696628 2 1476497464
121.412623906 31.1569686404 2 1476536342
121.414259765 31.1550051869 2 1476479197
121.413452533 31.1544639929 2 1476480870
121.418754643 31.1555239338 2 1476535970
121.417244368 31.1563582544 2 1476481746
121.415432465 31.156859782 2 1476475951
121.41589496 31.1542230957 2 1476523696
121.415213603 31.1574533638 2 1476464134
121.414681409 31.1568161715 2 1476454330
121.417424556 31.1544039012 2 1476440348
121.414551451 31.1582569029 2 1476444451
121.415389799 31.1555547372 2 1476445675
121.419698567 31.1581553419 2 1476505532
121.414142197 31.1577078973 2 1476515693
121.418799996 31.1555977662 2 1476451555
121.416993125 31.1561596236 2 1476459094
121.413325612 31.1565358496 2 1476525726
121.413869034 31.1538737242 2 1476481719
121.416135075 31.1544980997 2 1476458643
121.417457885 31.1557415702 2 1476531640
121.414163597 31.1551252933 2 1476490447
121.416253649 31.1525495548 2 1476452218
121.418183685 31.1579306301 2 1476448590
121.416018066 31.1544385827 2 1476452792
121.416477749 31.1567742253 2 1476476744
121.416170298 31.1539807487 2 1476524740
121.41820286 31.155514387 2 1476476420
121.416571273 31.1548150441 2 1476521639
121.418851741 31.1596367709 2 1476488863
121.416289511 31.1570395118 2 1476460439
121.415207702 31.1544665744 2 1476508843
121.414745196 31.1584833291 2 1476460836
121.417437038 31.1547646757 2 1476488778
121.416918845 31.1589397705 2 1476451712
121.41868624 31.1564674383 2 1476503201
121.415916564 31.1589537792 2 1476444503
121.413949649 31.1577195619 2 1476456640
121.414809106 31.1566695637 2 1476482440
121.415277362 31.1562173813 2 1476469767
121.414011105 31.1557489332 2 1476509064
121.417523672 31.1582641671 2 1476518394
121.416078667 31.1547424589 2 1476504504
121.413570796 31.1544937646 2 1476453346
121.419871098 31.153889227 2 1476462173
121.416684163 31.1545371897 2 1476470956
121.415452008 31.1568243503 2 1476440629
121.418956573 31.1585328902 2 1476468877
121.415378994 31.1565415692 2 1476518158
121.41695018 31.1558479662 2 1476519728
121.415133618 31.157243799 2 1476461291
121.416645077 31.1558960072 2 1476520034
121.415192503 31.1592961292 2 1476511870
121.416899201 31.158073086 2 1476527741
121.417695001 31.1570480409 2 1476486754
121.416587346 31.1577708659 2 1476528108
121.417201712 31.1592425008 2 1476476014
121.417664667 31.1560588512 2 1476467567
121.416432393 31.1589957319 2 1476463363
121.416201091 31.1562845107 2 1476471705
121.416301463 31.1542959129 2 1476531802
121.414734514 31.1546689399 2 1476530077
121.416254298 31.1579744749 2 1476500099
121.418169131 31.1546717724 2 1476456464
121.417137765 31.1558415965 2 1476505181
121.414516916 31.1558770601 2 1476495229
121.417793703 31.1583662854 2 1476526372
121.416036798 31.1559508009 2 1476491839
121.414841185 31.1562166318 2 1476509358
121.413650973 31.1570290092 2 1476462944
121.416564128 31.1553324397 2 1476500222
121.415661367 31.1552788643 2 1476516638
121.420127176 31.1518117049 2 1476510377
121.420509501 31.1561504626 2 1476529966
121.417737096 31.1558538679 2 1476494077
121.416447743 31.1549073981 2 1476459668
121.419950164 31.157672214 2 1476512294
121.415420831 31.1552633883 2 1476473264
121.415771511 31.1567695369 2 1476458428
121.416078683 31.1547154681 2 1476527430
121.416285281 31.1562444488 2 1476466652
121.412379318 31.1570654376 2 1476460795
121.416605256 31.1546700087 2 1476485601
121.41937224 31.1569546413 2 1476501555
121.412894215 31.1539182786 2 1476476894
121.416556076 31.1584398532 2 1476505111
121.416990915 31.1536521021 2 1476483782
121.416980857 31.1577547597 2 1476472184
121.418360778 31.1587953769 2 1476443753
121.415930331 31.1554586354 2 1476443638
121.417862345 31.1552778742 2 1476506732
121.417208534 31.1543490488 2 1476471866
121.414150594 31.1567166008 2 1476470668
121.418122904 31.1592305321 2 1476534419
121.414119809 31.1564930472 2 1476522378
121.418331018 31.1569008495 2 1476517477
121.418409776 31.1553015468 2 1476472101
121.417277547 31.1556998646 2 1476488849
121.417312979 31.1571585239 2 1476470639
121.417611121 31.1568299617 2 1476507149
121.415076329 31.1582149636 2 1476538840
121.417155637 31.1541002545 2 1476474697
121.412937444 31.1545532178 2 1476455191
121.416762123 31.1585505991 2 1476454592
121.41196553 31.1573360722 2 1476497640
121.416411803 31.1576373575 2 1476539203
121.41393615 31.1546289134 2 1476490055
121.418071324 31.1553127609 2 1476445040
121.414952252 31.1560818052 2 1476510632
121.41525091 31.1549950104 2 1476472626
121.416562615 31.1538615208 2 1476499104
121.415888771 31.1565553047 2 1476468776
121.416963307 31.1528716895 2 1476538386
121.415454452 31.157719931 2 1476468896
121.414358843 31.1586675934 2 1476521181
121.417350732 31.1585285818 2 1476501959
121.416443385 31.1559691415 2 1476508554
121.415919566 31.1553217442 2 1476512662
121.415602197 31.1553754795 2 1476510467
121.41711231 31.1581703143 2 1476518123
121.417260787 31.1575013688 2 1476489859
121.41593055 31.1552436491 2 1476473628
121.415996472 31.1553903868 2 1476531662
121.414821733 31.158531389 2 1476458935
121.415381594 31.1564464039 2 1476463721
121.416966927 31.1553935924 2 1476476873
121.41535421 31.1559964834 2 1476466083
121.415409669 31.1547970632 2 1476446770
121.415951011 31.1552388243 2 1476539048
121.413375934 31.1548487961 2 1476468727
121.419328519 31.1549360766 2 1476453876
121.415371733 31.154986445 2 1476523279
121.416415457 31.153967527 2 1476510957
121.41622891 31.1557512372 2 1476530978
121.417510687 31.1563498703 2 1476447938
121.41775104 31.1577115247 2 1476463318
121.418102603 31.1563328666 2 1476498854
121.418213416 31.1590842128 2 1476446776
121.418223679 31.1562742898 2 1476520228
121.413752083 31.1563477576 2 1476504256
121.420113867 31.1578107146 2 1476445756
121.415865436 31.1559358286 2 1476474253
121.41648372 31.1552001056 2 1476459518
121.418593907 31.156367667 2 1476539035
121.413987459 31.1545646333 2 1476486643
121.417397901 31.1559377796 2 1476529874
121.414997708 31.1526109876 2 1476488356
121.417066759 31.1591532694 2 1476492700
121.415863216 31.155625523 2 1476452061
121.414722635 31.1559378485 2 1476445289
121.415055324 31.1586567258 2 1476511905
121.417265071 31.1561949281 2 1476519844
121.415908799 31.1553495358 2 1476444023
121.418194109 31.1566399924 2 1476508689
121.417613027 31.1564773067 2 1476534558
121.414279508 31.1578249037 2 1476476978
121.418371975 31.1579480565 2 1476491084
121.418904282 31.1589710721 2 1476497854
121.415915111 31.1576708856 2 1476493241
121.414795858 31.1571197988 2 1476521840
121.414200349 31.1580059608 2 1476535420
121.415158427 31.1566421065 2 1476465836
